transaction_id,customer_id,transaction_date,transaction_time,account_type,payment_method,direction,amount,balance_after,narration,merchant_name,merchant_city,merchant_country,transaction_datetime,year,month,day,hour,weekday,month_name,clean_narration,clean_merchant_name,is_debit,is_credit,transaction_type,time_period
TX0501810,CUST0006_SEASONAL,2024-01-30,14:25:00,Courant,Espèces,Debit,159.06,15451.02,ACHAT EPICERIE,Shell,Tanger,MA,2024-01-30 14:25:00,2024,1,30,14,Tuesday,January,ACHAT EPICERIE,SHELL,1,0,Dépense,Après-midi
TX0501811,CUST0006_SEASONAL,2024-01-30,19:02:00,Courant,Wallet,Debit,80.87,15370.15,CARBURANT,Carrefour,Meknès,MA,2024-01-30 19:02:00,2024,1,30,19,Tuesday,January,CARBURANT,CARREFOUR,1,0,Dépense,Soir
TX0501812,CUST0006_SEASONAL,2024-01-31,12:50:00,Courant,Virement instantané,Debit,176.13,15194.01,TRANSPORT,Carrefour,Agadir,MA,2024-01-31 12:50:00,2024,1,31,12,Wednesday,January,TRANSPORT,CARREFOUR,1,0,Dépense,Après-midi
TX0501813,CUST0006_SEASONAL,2024-01-31,19:38:00,Courant,Wallet,Debit,58.44,15135.58,CARBURANT,Careem,Marrakech,MA,2024-01-31 19:38:00,2024,1,31,19,Wednesday,January,CARBURANT,CAREEM,1,0,Dépense,Soir
TX0501814,CUST0006_SEASONAL,2024-02-01,18:56:00,Salaire,Virement instantané,Credit,10289.0,25424.58,virement employeur,Salaire,Marrakech,MA,2024-02-01 18:56:00,2024,2,1,18,Thursday,February,VIREMENT EMPLOYEUR,SALAIRE,0,1,Revenu,Soir
TX0501816,CUST0006_SEASONAL,2024-02-01,18:56:00,Courant,Wallet,Debit,246.16,25178.41,TRANSPORT,BIM,Oujda,MA,2024-02-01 18:56:00,2024,2,1,18,Thursday,February,TRANSPORT,BIM,1,0,Dépense,Soir
TX0501816,CUST0006_SEASONAL,2024-02-01,12:11:00,Courant,ATM,Debit,204.53,24973.88,ACHAT SUPERMARCHE,ATM,Meknès,MA,2024-02-01 12:11:00,2024,2,1,12,Thursday,February,ACHAT SUPERMARCHE,ATM,1,0,Dépense,Après-midi
TX0501817,CUST0006_SEASONAL,2024-02-01,11:32:00,Courant,Espèces,Debit,248.69,24725.2,CARBURANT,ATM,Casablanca,MA,2024-02-01 11:32:00,2024,2,1,11,Thursday,February,CARBURANT,ATM,1,0,Dépense,Matin
TX0501818,CUST0006_SEASONAL,2024-02-02,13:17:00,Courant,Virement,Debit,47.71,24677.48,RETRAIT ATM,Carrefour,Rabat,MA,2024-02-02 13:17:00,2024,2,2,13,Friday,February,RETRAIT ATM,CARREFOUR,1,0,Dépense,Après-midi
TX0501819,CUST0006_SEASONAL,2024-02-02,19:44:00,Courant,Virement,Debit,156.82,24520.66,TRANSPORT,Pharmacie,Tanger,MA,2024-02-02 19:44:00,2024,2,2,19,Friday,February,TRANSPORT,PHARMACIE,1,0,Dépense,Soir
TX0501820,CUST0006_SEASONAL,2024-02-02,17:58:00,Courant,Virement instantané,Debit,135.76,24384.91,CARBURANT,Shell,Tanger,MA,2024-02-02 17:58:00,2024,2,2,17,Friday,February,CARBURANT,SHELL,1,0,Dépense,Après-midi
TX0501821,CUST0006_SEASONAL,2024-02-03,08:25:00,Courant,Carte,Debit,186.33,24198.57,TRANSPORT,Shell,Agadir,MA,2024-02-03 08:25:00,2024,2,3,8,Saturday,February,TRANSPORT,SHELL,1,0,Dépense,Matin
TX0501822,CUST0006_SEASONAL,2024-02-03,13:11:00,Courant,Espèces,Debit,149.99,24048.58,ACHAT SUPERMARCHE,BIM,Marrakech,MA,2024-02-03 13:11:00,2024,2,3,13,Saturday,February,ACHAT SUPERMARCHE,BIM,1,0,Dépense,Après-midi
TX0501823,CUST0006_SEASONAL,2024-02-04,12:30:00,Courant,Espèces,Debit,98.55,23950.03,CARBURANT,Carrefour,Agadir,MA,2024-02-04 12:30:00,2024,2,4,12,Sunday,February,CARBURANT,CARREFOUR,1,0,Dépense,Après-midi
TX0501824,CUST0006_SEASONAL,2024-02-04,12:53:00,Courant,ATM,Debit,96.05,23853.98,ACHAT SUPERMARCHE,ATM,Marrakech,MA,2024-02-04 12:53:00,2024,2,4,12,Sunday,February,ACHAT SUPERMARCHE,ATM,1,0,Dépense,Après-midi
TX0501825,CUST0006_SEASONAL,2024-02-05,10:20:00,Courant,ATM,Debit,114.11,23739.86,ACHAT SUPERMARCHE,Pharmacie,Rabat,MA,2024-02-05 10:20:00,2024,2,5,10,Monday,February,ACHAT SUPERMARCHE,PHARMACIE,1,0,Dépense,Matin
TX0501826,CUST0006_SEASONAL,2024-02-05,18:55:00,Courant,Carte,Debit,223.65,23516.21,RETRAIT ATM,Careem,Oujda,MA,2024-02-05 18:55:00,2024,2,5,18,Monday,February,RETRAIT ATM,CAREEM,1,0,Dépense,Soir
TX0501827,CUST0006_SEASONAL,2024-02-06,14:19:00,Courant,Virement,Debit,60.3,23455.91,RETRAIT ATM,ATM,Fès,MA,2024-02-06 14:19:00,2024,2,6,14,Tuesday,February,RETRAIT ATM,ATM,1,0,Dépense,Après-midi
TX0501828,CUST0006_SEASONAL,2024-02-06,20:11:00,Courant,ATM,Debit,81.14,23374.78,CARBURANT,BIM,Rabat,MA,2024-02-06 20:11:00,2024,2,6,20,Tuesday,February,CARBURANT,BIM,1,0,Dépense,Soir
TX0501829,CUST0006_SEASONAL,2024-02-07,14:06:00,Courant,Carte,Debit,206.08,23168.69,CARBURANT,Shell,Fès,MA,2024-02-07 14:06:00,2024,2,7,14,Wednesday,February,CARBURANT,SHELL,1,0,Dépense,Après-midi
TX0501830,CUST0006_SEASONAL,2024-02-07,11:17:00,Courant,Espèces,Debit,123.39,23045.3,TRANSPORT,Careem,Fès,MA,2024-02-07 11:17:00,2024,2,7,11,Wednesday,February,TRANSPORT,CAREEM,1,0,Dépense,Matin
TX0501831,CUST0006_SEASONAL,2024-02-08,09:22:00,Courant,Virement instantané,Debit,202.26,22843.03,ACHAT SUPERMARCHE,BIM,Rabat,MA,2024-02-08 09:22:00,2024,2,8,9,Thursday,February,ACHAT SUPERMARCHE,BIM,1,0,Dépense,Matin
TX0501832,CUST0006_SEASONAL,2024-02-08,13:41:00,Courant,Wallet,Debit,118.49,22724.55,ACHAT EPICERIE,Pharmacie,Marrakech,MA,2024-02-08 13:41:00,2024,2,8,13,Thursday,February,ACHAT EPICERIE,PHARMACIE,1,0,Dépense,Après-midi
TX0501833,CUST0006_SEASONAL,2024-02-08,15:57:00,Courant,Virement instantané,Debit,226.95,22497.6,ACHAT SUPERMARCHE,BIM,Tanger,MA,2024-02-08 15:57:00,2024,2,8,15,Thursday,February,ACHAT SUPERMARCHE,BIM,1,0,Dépense,Après-midi
TX0501834,CUST0006_SEASONAL,2024-02-09,13:23:00,Courant,ATM,Debit,188.87,22308.73,CARBURANT,Carrefour,Casablanca,MA,2024-02-09 13:23:00,2024,2,9,13,Friday,February,CARBURANT,CARREFOUR,1,0,Dépense,Après-midi
TX0501835,CUST0006_SEASONAL,2024-02-09,10:24:00,Courant,Carte,Debit,146.45,22162.28,RETRAIT ATM,Pharmacie,Agadir,MA,2024-02-09 10:24:00,2024,2,9,10,Friday,February,RETRAIT ATM,PHARMACIE,1,0,Dépense,Matin
TX0501836,CUST0006_SEASONAL,2024-02-09,20:06:00,Courant,ATM,Debit,159.23,22003.05,RETRAIT ATM,Careem,Rabat,MA,2024-02-09 20:06:00,2024,2,9,20,Friday,February,RETRAIT ATM,CAREEM,1,0,Dépense,Soir
TX0501837,CUST0006_SEASONAL,2024-02-10,15:20:00,Courant,Virement instantané,Debit,249.7,21753.34,ACHAT EPICERIE,Shell,Agadir,MA,2024-02-10 15:20:00,2024,2,10,15,Saturday,February,ACHAT EPICERIE,SHELL,1,0,Dépense,Après-midi
TX0501838,CUST0006_SEASONAL,2024-02-10,13:05:00,Courant,Espèces,Debit,226.97,21526.38,RETRAIT ATM,Shell,Marrakech,MA,2024-02-10 13:05:00,2024,2,10,13,Saturday,February,RETRAIT ATM,SHELL,1,0,Dépense,Après-midi
TX0501839,CUST0006_SEASONAL,2024-02-11,14:51:00,Courant,Espèces,Debit,54.82,21471.56,ACHAT EPICERIE,Carrefour,Meknès,MA,2024-02-11 14:51:00,2024,2,11,14,Sunday,February,ACHAT EPICERIE,CARREFOUR,1,0,Dépense,Après-midi
TX0501840,CUST0006_SEASONAL,2024-02-11,15:41:00,Courant,Carte,Debit,195.98,21275.58,ACHAT SUPERMARCHE,Carrefour,Agadir,MA,2024-02-11 15:41:00,2024,2,11,15,Sunday,February,ACHAT SUPERMARCHE,CARREFOUR,1,0,Dépense,Après-midi
TX0501841,CUST0006_SEASONAL,2024-02-11,16:37:00,Courant,ATM,Debit,67.97,21207.62,CARBURANT,Careem,Casablanca,MA,2024-02-11 16:37:00,2024,2,11,16,Sunday,February,CARBURANT,CAREEM,1,0,Dépense,Après-midi
TX0501842,CUST0006_SEASONAL,2024-02-12,08:46:00,Courant,Espèces,Debit,221.67,20985.95,ACHAT SUPERMARCHE,ATM,Marrakech,MA,2024-02-12 08:46:00,2024,2,12,8,Monday,February,ACHAT SUPERMARCHE,ATM,1,0,Dépense,Matin
TX0501843,CUST0006_SEASONAL,2024-02-12,13:15:00,Courant,Wallet,Debit,169.83,20816.11,ACHAT EPICERIE,ATM,Rabat,MA,2024-02-12 13:15:00,2024,2,12,13,Monday,February,ACHAT EPICERIE,ATM,1,0,Dépense,Après-midi
TX0501844,CUST0006_SEASONAL,2024-02-13,09:31:00,Courant,Carte,Debit,164.33,20651.78,ACHAT SUPERMARCHE,Shell,Marrakech,MA,2024-02-13 09:31:00,2024,2,13,9,Tuesday,February,ACHAT SUPERMARCHE,SHELL,1,0,Dépense,Matin
TX0501845,CUST0006_SEASONAL,2024-02-13,09:02:00,Courant,Virement instantané,Debit,189.87,20461.91,ACHAT EPICERIE,ATM,Marrakech,MA,2024-02-13 09:02:00,2024,2,13,9,Tuesday,February,ACHAT EPICERIE,ATM,1,0,Dépense,Matin
TX0501846,CUST0006_SEASONAL,2024-02-13,11:57:00,Courant,ATM,Debit,141.72,20320.19,TRANSPORT,Carrefour,Casablanca,MA,2024-02-13 11:57:00,2024,2,13,11,Tuesday,February,TRANSPORT,CARREFOUR,1,0,Dépense,Matin
TX0501847,CUST0006_SEASONAL,2024-02-14,08:30:00,Courant,Espèces,Debit,132.82,20187.37,ACHAT SUPERMARCHE,ATM,Oujda,MA,2024-02-14 08:30:00,2024,2,14,8,Wednesday,February,ACHAT SUPERMARCHE,ATM,1,0,Dépense,Matin
TX0501848,CUST0006_SEASONAL,2024-02-14,19:38:00,Courant,Espèces,Debit,64.07,20123.3,ACHAT EPICERIE,ATM,Oujda,MA,2024-02-14 19:38:00,2024,2,14,19,Wednesday,February,ACHAT EPICERIE,ATM,1,0,Dépense,Soir
TX0501849,CUST0006_SEASONAL,2024-02-14,08:17:00,Courant,ATM,Debit,62.15,20061.15,RETRAIT ATM,Carrefour,Oujda,MA,2024-02-14 08:17:00,2024,2,14,8,Wednesday,February,RETRAIT ATM,CARREFOUR,1,0,Dépense,Matin
TX0501850,CUST0006_SEASONAL,2024-02-15,09:25:00,Courant,Virement,Debit,191.51,19869.64,ACHAT EPICERIE,Careem,Casablanca,MA,2024-02-15 09:25:00,2024,2,15,9,Thursday,February,ACHAT EPICERIE,CAREEM,1,0,Dépense,Matin
TX0501851,CUST0006_SEASONAL,2024-02-15,09:16:00,Courant,Virement instantané,Debit,54.52,19815.12,TRANSPORT,ATM,Meknès,MA,2024-02-15 09:16:00,2024,2,15,9,Thursday,February,TRANSPORT,ATM,1,0,Dépense,Matin
TX0501852,CUST0006_SEASONAL,2024-02-16,20:20:00,Courant,ATM,Debit,230.74,19584.38,RETRAIT ATM,BIM,Oujda,MA,2024-02-16 20:20:00,2024,2,16,20,Friday,February,RETRAIT ATM,BIM,1,0,Dépense,Soir
TX0501853,CUST0006_SEASONAL,2024-02-16,16:49:00,Courant,Virement,Debit,59.58,19524.8,ACHAT EPICERIE,BIM,Agadir,MA,2024-02-16 16:49:00,2024,2,16,16,Friday,February,ACHAT EPICERIE,BIM,1,0,Dépense,Après-midi
TX0501854,CUST0006_SEASONAL,2024-02-16,08:17:00,Courant,Carte,Debit,227.02,19297.78,ACHAT SUPERMARCHE,Carrefour,Agadir,MA,2024-02-16 08:17:00,2024,2,16,8,Friday,February,ACHAT SUPERMARCHE,CARREFOUR,1,0,Dépense,Matin
TX0501855,CUST0006_SEASONAL,2024-02-16,17:03:00,Courant,Espèces,Debit,63.57,19234.2,ACHAT SUPERMARCHE,Careem,Fès,MA,2024-02-16 17:03:00,2024,2,16,17,Friday,February,ACHAT SUPERMARCHE,CAREEM,1,0,Dépense,Après-midi
TX0501856,CUST0006_SEASONAL,2024-02-17,13:54:00,Courant,Carte,Debit,207.79,19026.42,ACHAT SUPERMARCHE,Carrefour,Marrakech,MA,2024-02-17 13:54:00,2024,2,17,13,Saturday,February,ACHAT SUPERMARCHE,CARREFOUR,1,0,Dépense,Après-midi
TX0501857,CUST0006_SEASONAL,2024-02-17,11:27:00,Courant,Espèces,Debit,124.24,18902.17,TRANSPORT,Shell,Meknès,MA,2024-02-17 11:27:00,2024,2,17,11,Saturday,February,TRANSPORT,SHELL,1,0,Dépense,Matin
TX0501858,CUST0006_SEASONAL,2024-02-18,16:34:00,Courant,Espèces,Debit,112.46,18789.71,RETRAIT ATM,Carrefour,Casablanca,MA,2024-02-18 16:34:00,2024,2,18,16,Sunday,February,RETRAIT ATM,CARREFOUR,1,0,Dépense,Après-midi
TX0501859,CUST0006_SEASONAL,2024-02-18,10:24:00,Courant,Carte,Debit,179.06,18610.65,RETRAIT ATM,Careem,Agadir,MA,2024-02-18 10:24:00,2024,2,18,10,Sunday,February,RETRAIT ATM,CAREEM,1,0,Dépense,Matin
TX0501860,CUST0006_SEASONAL,2024-02-19,18:26:00,Courant,Virement,Debit,137.06,18473.59,RETRAIT ATM,Careem,Agadir,MA,2024-02-19 18:26:00,2024,2,19,18,Monday,February,RETRAIT ATM,CAREEM,1,0,Dépense,Soir
TX0501861,CUST0006_SEASONAL,2024-02-20,08:36:00,Courant,Wallet,Debit,206.09,18267.5,TRANSPORT,Careem,Casablanca,MA,2024-02-20 08:36:00,2024,2,20,8,Tuesday,February,TRANSPORT,CAREEM,1,0,Dépense,Matin
TX0501862,CUST0006_SEASONAL,2024-02-20,09:34:00,Courant,Virement instantané,Debit,232.55,18034.95,ACHAT SUPERMARCHE,BIM,Marrakech,MA,2024-02-20 09:34:00,2024,2,20,9,Tuesday,February,ACHAT SUPERMARCHE,BIM,1,0,Dépense,Matin
TX0501863,CUST0006_SEASONAL,2024-02-21,17:34:00,Courant,Wallet,Debit,130.85,17904.09,ACHAT SUPERMARCHE,Carrefour,Fès,MA,2024-02-21 17:34:00,2024,2,21,17,Wednesday,February,ACHAT SUPERMARCHE,CARREFOUR,1,0,Dépense,Après-midi
TX0501864,CUST0006_SEASONAL,2024-02-21,13:10:00,Courant,Wallet,Debit,230.68,17673.41,TRANSPORT,BIM,Agadir,MA,2024-02-21 13:10:00,2024,2,21,13,Wednesday,February,TRANSPORT,BIM,1,0,Dépense,Après-midi
TX0501865,CUST0006_SEASONAL,2024-02-22,16:12:00,Courant,Espèces,Debit,165.85,17507.56,ACHAT EPICERIE,Shell,Rabat,MA,2024-02-22 16:12:00,2024,2,22,16,Thursday,February,ACHAT EPICERIE,SHELL,1,0,Dépense,Après-midi
TX0501866,CUST0006_SEASONAL,2024-02-23,11:26:00,Courant,Virement,Debit,59.64,17447.92,TRANSPORT,ATM,Casablanca,MA,2024-02-23 11:26:00,2024,2,23,11,Friday,February,TRANSPORT,ATM,1,0,Dépense,Matin
TX0501867,CUST0006_SEASONAL,2024-02-23,13:52:00,Courant,Wallet,Debit,234.77,17213.15,ACHAT EPICERIE,ATM,Fès,MA,2024-02-23 13:52:00,2024,2,23,13,Friday,February,ACHAT EPICERIE,ATM,1,0,Dépense,Après-midi
TX0501868,CUST0006_SEASONAL,2024-02-24,15:48:00,Courant,Espèces,Debit,142.89,17070.26,ACHAT EPICERIE,Shell,Marrakech,MA,2024-02-24 15:48:00,2024,2,24,15,Saturday,February,ACHAT EPICERIE,SHELL,1,0,Dépense,Après-midi
TX0501869,CUST0006_SEASONAL,2024-02-24,13:40:00,Courant,Virement,Debit,107.26,16963.0,RETRAIT ATM,Careem,Fès,MA,2024-02-24 13:40:00,2024,2,24,13,Saturday,February,RETRAIT ATM,CAREEM,1,0,Dépense,Après-midi
TX0501870,CUST0006_SEASONAL,2024-02-24,16:57:00,Courant,Espèces,Debit,193.03,16769.97,RETRAIT ATM,ATM,Casablanca,MA,2024-02-24 16:57:00,2024,2,24,16,Saturday,February,RETRAIT ATM,ATM,1,0,Dépense,Après-midi
TX0501871,CUST0006_SEASONAL,2024-02-24,14:29:00,Courant,Virement instantané,Debit,35.07,16734.9,ACHAT EPICERIE,ATM,Rabat,MA,2024-02-24 14:29:00,2024,2,24,14,Saturday,February,ACHAT EPICERIE,ATM,1,0,Dépense,Après-midi
TX0501872,CUST0006_SEASONAL,2024-02-25,09:56:00,Courant,Espèces,Debit,183.93,16550.97,TRANSPORT,Carrefour,Oujda,MA,2024-02-25 09:56:00,2024,2,25,9,Sunday,February,TRANSPORT,CARREFOUR,1,0,Dépense,Matin
TX0501873,CUST0006_SEASONAL,2024-02-25,08:38:00,Courant,Carte,Debit,48.29,16502.68,ACHAT SUPERMARCHE,Pharmacie,Meknès,MA,2024-02-25 08:38:00,2024,2,25,8,Sunday,February,ACHAT SUPERMARCHE,PHARMACIE,1,0,Dépense,Matin
TX0501874,CUST0006_SEASONAL,2024-02-26,14:37:00,Courant,Carte,Debit,96.19,16406.49,ACHAT SUPERMARCHE,Shell,Agadir,MA,2024-02-26 14:37:00,2024,2,26,14,Monday,February,ACHAT SUPERMARCHE,SHELL,1,0,Dépense,Après-midi
TX0501875,CUST0006_SEASONAL,2024-02-26,10:05:00,Courant,Virement instantané,Debit,125.49,16281.0,ACHAT SUPERMARCHE,Careem,Marrakech,MA,2024-02-26 10:05:00,2024,2,26,10,Monday,February,ACHAT SUPERMARCHE,CAREEM,1,0,Dépense,Matin
TX0501876,CUST0006_SEASONAL,2024-02-27,15:03:00,Courant,Virement instantané,Debit,210.92,16070.08,ACHAT SUPERMARCHE,Careem,Tanger,MA,2024-02-27 15:03:00,2024,2,27,15,Tuesday,February,ACHAT SUPERMARCHE,CAREEM,1,0,Dépense,Après-midi
TX0501877,CUST0006_SEASONAL,2024-02-28,11:19:00,Courant,Wallet,Debit,164.06,15906.02,ACHAT SUPERMARCHE,Careem,Agadir,MA,2024-02-28 11:19:00,2024,2,28,11,Wednesday,February,ACHAT SUPERMARCHE,CAREEM,1,0,Dépense,Matin
TX0501878,CUST0006_SEASONAL,2024-02-28,12:03:00,Courant,Espèces,Debit,249.41,15656.61,RETRAIT ATM,Careem,Marrakech,MA,2024-02-28 12:03:00,2024,2,28,12,Wednesday,February,RETRAIT ATM,CAREEM,1,0,Dépense,Après-midi
TX0501879,CUST0006_SEASONAL,2024-02-29,13:36:00,Courant,Virement,Debit,126.08,15530.53,ACHAT EPICERIE,Carrefour,Rabat,MA,2024-02-29 13:36:00,2024,2,29,13,Thursday,February,ACHAT EPICERIE,CARREFOUR,1,0,Dépense,Après-midi
TX0501880,CUST0006_SEASONAL,2024-02-29,09:35:00,Courant,Wallet,Debit,30.67,15499.86,ACHAT EPICERIE,ATM,Agadir,MA,2024-02-29 09:35:00,2024,2,29,9,Thursday,February,ACHAT EPICERIE,ATM,1,0,Dépense,Matin
TX0501881,CUST0006_SEASONAL,2024-02-29,11:42:00,Courant,ATM,Debit,182.78,15317.08,ACHAT EPICERIE,Shell,Tanger,MA,2024-02-29 11:42:00,2024,2,29,11,Thursday,February,ACHAT EPICERIE,SHELL,1,0,Dépense,Matin
TX0501882,CUST0006_SEASONAL,2024-03-01,08:18:00,Salaire,Virement instantané,Credit,15488.0,30805.08,virement employeur,Salaire,Oujda,MA,2024-03-01 08:18:00,2024,3,1,8,Friday,March,VIREMENT EMPLOYEUR,SALAIRE,0,1,Revenu,Matin
TX0501884,CUST0006_SEASONAL,2024-03-01,08:18:00,Courant,Virement instantané,Debit,753.97,30051.11,ACHAT RAMADAN,H&M,Casablanca,MA,2024-03-01 08:18:00,2024,3,1,8,Friday,March,ACHAT RAMADAN,H&M,1,0,Dépense,Matin
TX0501884,CUST0006_SEASONAL,2024-03-01,13:17:00,Courant,Espèces,Debit,1499.77,28551.34,ACHAT RAMADAN,McDonald's,Rabat,MA,2024-03-01 13:17:00,2024,3,1,13,Friday,March,ACHAT RAMADAN,MCDONALD'S,1,0,Dépense,Après-midi
TX0501885,CUST0006_SEASONAL,2024-03-02,12:56:00,Courant,ATM,Debit,877.7,27673.64,ACHAT RAMADAN,Hôtel Kenzi,Casablanca,MA,2024-03-02 12:56:00,2024,3,2,12,Saturday,March,ACHAT RAMADAN,HÔTEL KENZI,1,0,Dépense,Après-midi
TX0501886,CUST0006_SEASONAL,2024-03-02,15:36:00,Courant,Carte,Debit,1297.31,26376.34,VOYAGE MAROC,Voyages Atlas,Oujda,MA,2024-03-02 15:36:00,2024,3,2,15,Saturday,March,VOYAGE MAROC,VOYAGES ATLAS,1,0,Dépense,Après-midi
TX0501887,CUST0006_SEASONAL,2024-03-03,13:41:00,Courant,Virement instantané,Debit,1428.47,24947.87,HOTEL RESERVATION,Voyages Atlas,Agadir,MA,2024-03-03 13:41:00,2024,3,3,13,Sunday,March,HOTEL RESERVATION,VOYAGES ATLAS,1,0,Dépense,Après-midi
TX0501888,CUST0006_SEASONAL,2024-03-04,14:00:00,Courant,Carte,Debit,942.5,24005.37,ACHAT ETE,Zara,Marrakech,MA,2024-03-04 14:00:00,2024,3,4,14,Monday,March,ACHAT ETE,ZARA,1,0,Dépense,Après-midi
TX0501889,CUST0006_SEASONAL,2024-03-04,11:25:00,Courant,Virement,Debit,840.7,23164.67,HOTEL RESERVATION,Marjane,Oujda,MA,2024-03-04 11:25:00,2024,3,4,11,Monday,March,HOTEL RESERVATION,MARJANE,1,0,Dépense,Matin
TX0501890,CUST0006_SEASONAL,2024-03-05,18:18:00,Courant,Carte,Debit,1260.46,21904.21,RESTAURANT ETE,Voyages Atlas,Marrakech,MA,2024-03-05 18:18:00,2024,3,5,18,Tuesday,March,RESTAURANT ETE,VOYAGES ATLAS,1,0,Dépense,Soir
TX0501891,CUST0006_SEASONAL,2024-03-06,15:02:00,Courant,Espèces,Debit,1020.69,20883.53,HOTEL RESERVATION,Voyages Atlas,Fès,MA,2024-03-06 15:02:00,2024,3,6,15,Wednesday,March,HOTEL RESERVATION,VOYAGES ATLAS,1,0,Dépense,Après-midi
TX0501892,CUST0006_SEASONAL,2024-03-06,17:16:00,Courant,Carte,Debit,1373.19,19510.34,ACHAT RAMADAN,Carrefour,Rabat,MA,2024-03-06 17:16:00,2024,3,6,17,Wednesday,March,ACHAT RAMADAN,CARREFOUR,1,0,Dépense,Après-midi
TX0501893,CUST0006_SEASONAL,2024-03-07,17:04:00,Courant,Carte,Debit,1389.28,18121.06,ACHAT ETE,Marjane,Tanger,MA,2024-03-07 17:04:00,2024,3,7,17,Thursday,March,ACHAT ETE,MARJANE,1,0,Dépense,Après-midi
TX0501894,CUST0006_SEASONAL,2024-03-08,19:28:00,Courant,Carte,Debit,612.91,17508.15,RESTAURANT ETE,Voyages Atlas,Agadir,MA,2024-03-08 19:28:00,2024,3,8,19,Friday,March,RESTAURANT ETE,VOYAGES ATLAS,1,0,Dépense,Soir
TX0501895,CUST0006_SEASONAL,2024-03-09,20:04:00,Courant,ATM,Debit,664.03,16844.12,ACHAT ETE,Restaurant Gastronomique,Casablanca,MA,2024-03-09 20:04:00,2024,3,9,20,Saturday,March,ACHAT ETE,RESTAURANT GASTRONOMIQUE,1,0,Dépense,Soir
TX0501896,CUST0006_SEASONAL,2024-03-09,18:27:00,Courant,Virement,Debit,1296.48,15547.64,VOYAGE MAROC,Restaurant Gastronomique,Marrakech,MA,2024-03-09 18:27:00,2024,3,9,18,Saturday,March,VOYAGE MAROC,RESTAURANT GASTRONOMIQUE,1,0,Dépense,Soir
TX0501897,CUST0006_SEASONAL,2024-03-10,10:36:00,Courant,ATM,Debit,1440.54,14107.1,ACHAT ETE,Zara,Fès,MA,2024-03-10 10:36:00,2024,3,10,10,Sunday,March,ACHAT ETE,ZARA,1,0,Dépense,Matin
TX0501898,CUST0006_SEASONAL,2024-03-11,17:13:00,Courant,ATM,Debit,1983.61,12123.49,RESTAURANT ETE,Hôtel Kenzi,Meknès,MA,2024-03-11 17:13:00,2024,3,11,17,Monday,March,RESTAURANT ETE,HÔTEL KENZI,1,0,Dépense,Après-midi
TX0501899,CUST0006_SEASONAL,2024-03-11,20:15:00,Courant,Virement instantané,Debit,1106.9,11016.59,HOTEL RESERVATION,Hôtel Kenzi,Casablanca,MA,2024-03-11 20:15:00,2024,3,11,20,Monday,March,HOTEL RESERVATION,HÔTEL KENZI,1,0,Dépense,Soir
TX0501900,CUST0006_SEASONAL,2024-03-11,20:52:00,Courant,Espèces,Debit,1050.07,9966.52,ACHAT RAMADAN,Marjane,Oujda,MA,2024-03-11 20:52:00,2024,3,11,20,Monday,March,ACHAT RAMADAN,MARJANE,1,0,Dépense,Soir
TX0501901,CUST0006_SEASONAL,2024-03-12,20:35:00,Courant,Carte,Debit,1558.44,8408.08,RESTAURANT ETE,McDonald's,Fès,MA,2024-03-12 20:35:00,2024,3,12,20,Tuesday,March,RESTAURANT ETE,MCDONALD'S,1,0,Dépense,Soir
TX0501902,CUST0006_SEASONAL,2024-03-12,08:35:00,Courant,Carte,Debit,953.9,7454.18,HOTEL RESERVATION,H&M,Rabat,MA,2024-03-12 08:35:00,2024,3,12,8,Tuesday,March,HOTEL RESERVATION,H&M,1,0,Dépense,Matin
TX0501903,CUST0006_SEASONAL,2024-03-12,17:35:00,Courant,ATM,Debit,769.39,6684.79,ACHAT RAMADAN,Restaurant Gastronomique,Agadir,MA,2024-03-12 17:35:00,2024,3,12,17,Tuesday,March,ACHAT RAMADAN,RESTAURANT GASTRONOMIQUE,1,0,Dépense,Après-midi
TX0501904,CUST0006_SEASONAL,2024-03-13,17:15:00,Courant,Wallet,Debit,587.95,6096.84,VOYAGE MAROC,H&M,Tanger,MA,2024-03-13 17:15:00,2024,3,13,17,Wednesday,March,VOYAGE MAROC,H&M,1,0,Dépense,Après-midi
TX0501905,CUST0006_SEASONAL,2024-03-13,08:40:00,Courant,Espèces,Debit,749.24,5347.6,VOYAGE MAROC,Marjane,Tanger,MA,2024-03-13 08:40:00,2024,3,13,8,Wednesday,March,VOYAGE MAROC,MARJANE,1,0,Dépense,Matin
TX0501906,CUST0006_SEASONAL,2024-03-14,08:07:00,Courant,ATM,Debit,651.7,4695.9,ACHAT RAMADAN,Zara,Casablanca,MA,2024-03-14 08:07:00,2024,3,14,8,Thursday,March,ACHAT RAMADAN,ZARA,1,0,Dépense,Matin
TX0501907,CUST0006_SEASONAL,2024-03-15,18:27:00,Courant,Virement instantané,Debit,1559.77,3136.13,VOYAGE MAROC,Restaurant Gastronomique,Fès,MA,2024-03-15 18:27:00,2024,3,15,18,Friday,March,VOYAGE MAROC,RESTAURANT GASTRONOMIQUE,1,0,Dépense,Soir
TX0501908,CUST0006_SEASONAL,2024-03-15,10:03:00,Courant,ATM,Debit,465.01,2671.12,HOTEL RESERVATION,Restaurant Gastronomique,Fès,MA,2024-03-15 10:03:00,2024,3,15,10,Friday,March,HOTEL RESERVATION,RESTAURANT GASTRONOMIQUE,1,0,Dépense,Matin
